대여소번호,대여소명,거치대수,주소,위도,경도,구
367.0,독립문역 3-1번출구,8,서울특별시 종로구 무악동 41-7 독립문역 3번출구 뒤,37.57384872,126.95869446,종로구
368.0,SK 서린빌딩 앞,12,서울특별시 종로구 서린동 93-2 SK 서린빌딩 앞,37.5692482,126.98053741,종로구
369.0,광화문 시민열린마당,20,서울특별시 종로구 세종로 76-5 광화문 시민열린마당,37.57549286,126.97850037,종로구
370.0,시청역(2호선) 9번출구 뒤,26,서울특별시 중구 서소문로 지하127 시청역(2호선) 9번출구 뒤,37.56322861,126.97483826,중구
371.0,동대입구역 6번출구 뒤,10,서울특별시 중구 동호로 지하256 동대입구역 6번출구 뒤,37.55887222,127.00553894,중구
372.0,약수역 3번출구 뒤,10,서울특별시 중구 다산로 지하122 약수역 4번출구 뒤,37.55429459,127.01119995,중구
373.0,청구 어린이공원,8,서울특별시 중구 다산로14길 41 약수어린이공원,37.55585861,127.01385498,중구
374.0,청구역 2번출구 앞,10,서울특별시 중구 청구로 지하77 청구역2번출구 앞,37.5604744,127.01407623,중구
375.0,다산 어린이공원,8,서울특별시 중구 다산로40길 37 다산 어린이공원,37.56371689,127.01842499,중구
378.0,청계7가 사거리,10,서울특별시 중구 다산로 지하260 청계7가 사거리,37.56980515,127.01695251,중구
379.0,서울역9번출구,7,서울특별시 중구 세종대로 지하2 서울역9번출구,37.55599976,126.97335815,중구
380.0,CJ제일제당 앞,8,서울특별시 중구 동호로 330 CJ제일제당 앞,37.56386566,127.00274658,중구
381.0,장충체육관,10,서울특별시 중구 장충동2가 200-99 장충체육관,37.55853271,127.00698853,중구
382.0,약수역 10번출구 앞,7,서울특별시 중구 신당동 357-1 약수역 10번출구 앞,37.55519867,127.01004791,중구
383.0,신당역 12번 출구 뒤,17,서울특별시 중구 신당동 99 신당역 5번 출구,37.5658493,127.0164032,중구
384.0,종로학원본원,10,서울특별시 중구 청파로 456 종로학원본원 앞,37.55978012,126.96850586,중구
385.0,종각역 5번출구,10,서울특별시 종로구 서린동 26-1 종각역 5번출구,37.56983566,126.98265839,종로구
386.0,올림픽기념 국민생활관 앞,10,서울특별시 종로구 성균관로 91 올림픽기념 국민생활관 앞,37.59023285,126.9985199,종로구
387.0,훈련원공원주차장 앞,10,서울특별시 중구 을지로 227 훈련원공원주차장 앞,37.56699371,127.00346375,중구
388.0,동성중학교 앞,10,서울특별시 종로구 혜화동 56 동성중학교 앞,37.58573532,127.0016098,종로구
389.0,을지로4가역 1번출구,10,서울특별시 중구 을지로 지하 178 을지로4가역 1번출구,37.5667305,126.99660492,중구
390.0,충무로역 1번출구,10,서울특별시 중구 퇴계로 212 충무로역 1번출구,37.56138992,126.9953537,중구
391.0,정동길입구,8,서울특별시 중구 세종대로19길 16 정동길 입구,37.56543732,126.97330475,중구
393.0,동대문역 8번 출구,10,서울특별시 종로구 율곡로 지하 308 동대문역 8번출구,37.57014084,127.00937653,종로구
394.0,경희궁 자이 3단지,15,서울특별시 종로구 경교장길 35 경희궁자이 3단지,37.56748962,126.96591949,종로구
395.0,경희궁 자이 2단지,8,서울특별시 종로구 송월길 99 경희궁 자이 3단지,37.56885529,126.96456146,종로구
397.0,종묘공영주차장 건너편,13,서울특별시 종로구 종로 지하 200 종묘공영주차장 건너편,37.57048035,126.99663544,종로구
398.0,을지로3가역 3번출구,8,서울특별시 중구 을지로 지하 129 을지로3가역 3번출구,37.56655884,126.99243927,중구
399.0,서울역 센트럴 자이아파트,15,서울특별시 중구 만리재로 175 서울역 센트럴 자이아파트,37.55410767,126.96540833,중구
400.0,상암한화오벨리스크 1차 앞,15,서울특별시 마포구 구룡길 19 상암한화오벨리스크 1차 앞,37.58752441,126.88300323,마포구
401.0,상암월드컵파크 10단지 앞,15,서울특별시 마포구 월드컵북로 502-36 상암월드컵파크 10단지 앞,37.58618927,126.88161469,마포구
402.0,상암월드컵파크 9단지 앞,20,서울특별시 마포구 월드컵북로 501 상암월드컵파크 9단지 앞,37.58285522,126.87982178,마포구
403.0,부엉이공원 앞,20,서울특별시 마포구 가양대로 189 부엉이근린공원 앞,37.58559036,126.88472748,마포구
405.0,DMC빌 앞,8,서울특별시 마포구 월드컵북로60길 13 DMC빌 앞,37.58265686,126.88578796,마포구
406.0,상암월드컵파크 7단지 앞,15,서울특별시 마포구 상암산로1길 92 상암월드컵파크 7단지 앞,37.58131409,126.88058472,마포구
407.0,마포구 육아종합지원센터,8,서울특별시 마포구 상암산로1길 71 마포구 육아보육정보센터 앞,37.58063126,126.88367462,마포구
408.0,LG CNS앞,20,서울특별시 마포구 월드컵북로 424 LG CNS앞,37.58081055,126.88665009,마포구
409.0,누리꿈스퀘어 옆,25,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 옆,37.57939911,126.88916016,마포구
410.0,상암중학교 옆,10,서울특별시 마포구 상암산로1길 26 상암중학교 옆,37.57749557,126.88777161,마포구
411.0,DMC홍보관,9,서울특별시 마포구 월드컵북로 366 DMC홍보관,37.5779953,126.89147186,마포구
412.0,DMC산학협력연구센터 앞,20,서울특별시 마포구 매봉산로 37 DMC산학협력연구센터 앞,37.57580185,126.89073944,마포구
413.0,상암월드컵파크 3단지 후문,9,서울특별시 마포구 매봉산로 8 상암월드컵파크 3단지 후문,37.57147598,126.88968658,마포구
414.0,상암동주민센터 옆,8,서울특별시 마포구 매봉산로2길 16 상암동주민센터 옆,37.57822037,126.89447021,마포구
415.0,DMC역 9번출구 앞,10,서울특별시 마포구 성암로 지하184 디지털미디어시티역 9번출구 앞,37.57746887,126.89736176,마포구
416.0,상암월드컵파크 1단지 교차로,12,서울특별시 마포구 월드컵북로 502-7 상암월드컵파크 1단지,37.57566452,126.89444733,마포구
417.0,DMC역 2번출구 옆,20,서울특별시 은평구 수색로 지하175 디지털미디어시티역 2번출구 앞,37.57506943,126.8999176,은평구
418.0,월드컵경기장역 3번출구 옆,10,서울특별시 마포구 월드컵로 지하240 1,37.57072067,126.89897919,마포구
419.0,홈플러스 앞,21,서울특별시 마포구 월드컵로 240 홈플러스 월드컵경기장점,37.56842041,126.89942932,마포구
420.0,서울시 공공자전거 상암센터,40,서울특별시 마포구 월드컵북로47길 10 1,37.56624603,126.8961792,마포구
421.0,마포구청 앞,8,서울특별시 마포구 월드컵로 212 1,37.56590271,126.90118408,마포구
422.0,문화비축기지,13,서울특별시 마포구 증산로 87 문화비축기지,37.56908417,126.89442444,마포구
424.0,롯데하이마트 (상암월드컵점),15,서울특별시 상암동 1715-29 롯데하이마트 (상암월드컵점),37.57361984,126.8980484,마포구
425.0,DMC첨단산업센터,10,서울특별시 마포구 성암로330 DMC첨단산업센터,37.58450317,126.88559723,마포구
427.0,성산시영아파트,10,서울특별시 마포구 월드컵북로 260 성산시영아파트,37.56958389,126.90381622,마포구
428.0,명보사거리,10,서울특별시 중구 을지로 지하 129 명보사거리,37.56439972,126.99143219,중구
429.0,송도병원,8,서울특별시 중구 다산로 59-1 송도병원,37.54988861,127.00734711,중구
430.0,KEB하나은행 장충동지점,8,서울특별시 중구 장충단로 192 KEB하나은행 장충동지점,37.56217194,127.00626373,중구
431.0,청계천 영도교,15,서울특별시 중구 청계천로 400 청계천 영도교,37.57089996,127.01952362,중구
432.0,마포중앙도서관,10,서울특별시 마포구 성산로 128 마포중앙도서관,37.56333923,126.90820312,마포구
433.0,을지로입구역 2번출구,10,서울특별시 중구 을지로 지하 42 을지로입구역 1번출구,37.56634521,126.98229218,중구
434.0,신당 레미안 버스정류장,10,서울특별시 중구 퇴계로90길 74 신당 레미안 버스정류장 (112동 인근),37.56148911,127.02393341,중구
435.0,SK 남산빌딩,10,서울특별시 중구 퇴계로 33 SK 남산빌딩,37.55686188,126.97561646,중구
436.0,이대역 5번출구,10,서울특별시 마포구 신촌로 지하 180 이대역 5번출구,37.55659103,126.94618988,마포구
437.0,대흥역 1번출구,12,서울특별시 마포구 대흥로 지하 85 대흥역 1번출구,37.54821014,126.94138336,마포구
438.0,성산2-1 공영주차장,15,서울특별시 마포구 모래내로 31 성산2-1 공영주차장,37.56472015,126.9067688,마포구
439.0,마포어린이공원,10,서울특별시 마포구 마포대로4다길 31 마포어린이공원,37.53575134,126.94403839,마포구
440.0,하늘공원 입구,15,서울특별시 마포구 하늘공원로 108,37.57012177,126.88134766,마포구
446.0,상명대입구,10,서울특별시 종로구 홍지문길 1 상명대 입구,37.60012817,126.95783234,종로구
447.0,신영동삼거리,10,서울특별시 종로구 진흥로 499 신영동 삼거리,37.60399246,126.96194458,종로구
449.0,일성아파트,10,서울특별시 종로구 평창문화로 119 일성아파트,37.60871887,126.97286224,종로구
450.0,효자동 삼거리,20,서울특별시 종로구 효자로13길 45 종로구 궁정동 98-2,37.58360291,126.97254944,종로구
451.0,청와대앞길,13,서울특별시 종로구 청와대로 73 종로구 세종로 1-54,37.58351517,126.97966766,종로구
452.0,동대문 종합시장 버스정류장,13,서울특별시 종로구 종로 239 동대문 종합시장 버스정류장,37.57123947,127.00440979,종로구
453.0,종로오가 지하쇼핑센터 14번출구,10,서울특별시 종로구 종로 지하 200 종로5가 지하쇼핑센터 14번출구,37.57114029,127.00067139,종로구
454.0,종로2가 버스정류장 (종각방향),13,서울특별시 종로구 종로 79-1 종로2가 버스정류장 (종각방향),37.57035828,126.98638153,종로구
455.0,삼익한의원,8,서울특별시 종로구 종로 254-1 삼익한의원,37.570961,127.00605774,종로구
456.0,숭인2동 주민센터 입구 (이강3대냉면),10,서울특별시 종로구 종로 383-1 숭인2동 주민센터 입구 (이강3대냉면),37.57447052,127.0198288,종로구
457.0,종로꽃시장 입구 옆,10,서울특별시 종로구 율곡로 지하 308 종로꾳시장 입구 옆,37.57131958,127.00720978,종로구
458.0,광화문역 5번출구,11,서울특별시 종로구 세종대로 지하 172 광화문역 5번출구,37.56993866,126.97753906,종로구
461.0,서울지방경찰청,10,서울특별시 종로구 사직로8길 31 서울지방경찰청,37.57436371,126.97236633,종로구
462.0,신영동삼거리(북악터널방향),15,서울특별시 종로구 평창문화로 6-4 신영동삼거리(북악터널방향),37.60351181,126.96206665,종로구
463.0,삼청동 주민센터,10,서울특별시 종로구 삼청로 100-1 삼청동 주민센터,37.58456039,126.98219299,종로구
464.0,삼청동 골목,10,서울특별시 종로구 팔판길 46 삼청동 골목,37.58419037,126.98169708,종로구
500.0,어린이대공원역 3번출구 앞,10,서울특별시 광진구 능동로 지하210 어린이대공원역 3번출구 앞,37.54706955,127.07427216,광진구
501.0,광진구의회 앞,15,서울특별시 광진구 능동로 76 광진구의회 앞,37.53730774,127.07035065,광진구
502.0,뚝섬유원지역 1번출구 앞,27,서울특별시 광진구 능동로 10 뚝섬유원지역 1번출구 앞,37.53186035,127.06719208,광진구
503.0,더샵스타시티 C동 앞,15,서울특별시 광진구 아차산로 262 더샵스타시티 C동 앞,37.53666687,127.07359314,광진구
504.0,신자초교입구교차로,9,서울특별시 광진구 뚝섬로 596 신자초교입구교차로,37.53297043,127.07593536,광진구
505.0,자양사거리 광진아크로텔 앞,10,서울특별시 광진구 아차산로 355 타워더모스트 광진아크로텔,37.53701019,127.08224487,광진구
506.0,금호 어울림 아파트 앞,7,서울특별시 성동구 광나루로 249 송정금호어울림 아파트 앞,37.54906082,127.05779266,성동구
507.0,성수아이에스비즈타워 앞,7,서울특별시 성동구 성수이로 147 아이에스비즈타워 앞,37.54820251,127.05711365,성동구
508.0,성수아카데미타워 앞,10,서울특별시 성동구 성수이로 118 라성아카데미타워 앞,37.54516602,127.05751038,성동구
509.0,이마트 버스정류소 옆,20,서울특별시 성동구 뚝섬로 379 이마트 버스정류소 옆,37.53965378,127.05258942,성동구
510.0,서울숲 남문 버스정류소 옆,10,서울특별시 성동구 왕십리로11길 9 서울숲남문 버스정류소 옆,37.54122162,127.04380035,성동구
511.0,서울숲역 4번 출구 옆,16,서울특별시 성동구 왕십리로 지하77 서울숲역 4번 출구 옆,37.54458237,127.04460907,성동구
512.0,뚝섬역 1번 출구 옆,15,서울특별시 성동구 아차산로 18 뚝섬역 1번 출구 옆,37.5485611,127.0450058,성동구
513.0,뚝섬역 5번 출구 정류소 옆,13,서울특별시 성동구 아차산로 18 뚝섬역 5번 출구 정류소 옆,37.54630661,127.04980469,성동구
514.0,성수사거리 버스정류장 앞,7,서울특별시 성동구 아차산로 171 성수사거리 버스정류장 앞,37.54257965,127.06330872,성동구
515.0,광양중학교 앞,10,서울특별시 광진구 자양로3길 7 광양중학교 앞,37.53023529,127.08683014,광진구
516.0,광진메디칼 앞,10,서울특별시 광진구 광나루로 355 광진메디컬앞,37.54840469,127.06936646,광진구
518.0,청계천 박물관 앞,20,서울특별시 성동구 마장동 610 청계천 박물관 앞,37.57152557,127.03535461,성동구
519.0,양지사거리,20,서울특별시 성동구 홍익동 590 양지사거리,37.56699371,127.02991486,성동구
520.0,상왕십리역 4번 출구 앞,10,서울특별시 성동구 하왕십리동 960-3 상왕십리역 4번 출구 앞,37.56385803,127.03031921,성동구
521.0,왕십리역 11번 출구 앞,14,서울특별시 성동구 행당동 188-9 왕십리역 11번 출구 앞,37.56144714,127.03491974,성동구
522.0,금호역 1번출구 앞,9,서울특별시 성동구 금호동3가 1575-3 금호역 1번출구 앞,37.5486412,127.01642609,성동구
523.0,옥수동성당 옆,11,서울특별시 성동구 옥수동 산5-148 옥수동성당 옆,37.54366302,127.01406097,성동구
524.0,래미안금호하이리버 아파트 102동 옆,10,서울특별시 성동구 금호동2가 1220-1 래미안금호하이리버 아파트 102동 옆,37.55220032,127.02505493,성동구
525.0,한양대병원사거리,20,서울특별시 성동구 행당동 20-2 한양대병원사거리,37.55805206,127.04035187,성동구
526.0,용답토속공원 앞,10,서울특별시 성동구 용답동 224-1 용답토속공원 앞,37.56351089,127.05672455,성동구
529.0,장한평역 8번 출구 앞,15,서울특별시 성동구 용답동 224-3 장안평역 8번 출구 앞,37.56137085,127.06365967,성동구
530.0,청계벽산아파트 앞,9,서울특별시 성동구 하왕십리동 286-24 청계벽산아파트 텐즈힐아파트 정류소,37.56874847,127.03040314,성동구
533.0,우리은행 금호동 지점 앞,7,서울특별시 성동구 금호동4가 1101 우리은행 금호동 지점 앞,37.54814911,127.02108765,성동구
534.0,금호사거리,20,서울특별시 성동구 금호동2가 1205-1 금호사거리,37.54863358,127.02572632,성동구
535.0,응봉삼거리,16,서울특별시 성동구 응봉동 134-26 응봉삼거리,37.5539856,127.03359222,성동구
536.0,행당역 2번출구 앞,8,서울특별시 성동구 행당동 347-11 행당역 2번출구 앞,37.55735016,127.02921295,성동구
537.0,한양대후문역 부근,10,서울특별시 성동구 행당동 10 한양대후문역 부근 (양키캔들 앞),37.56035614,127.04139709,성동구
538.0,답십리역 8번출구 앞,15,서울특별시 성동구 용답동 102-1 답십리역 8번출구 앞,37.56764984,127.05115509,성동구
539.0,군자교교차로,10,서울특별시 광진구 중곡동 263-1 군자교교차로,37.55979538,127.07420349,광진구
540.0,군자역 7번출구 베스트샵 앞,8,서울특별시 광진구 군자동 499 군자역 7번출구 베스트샵 앞,37.55603027,127.0786438,광진구
542.0,강변역 4번출구 뒤,19,"서울특별시 광진구 구의동 546-6 강변역 1,4번 출구 아래",37.53546524,127.09448242,광진구
543.0,구의공원(테크노마트 앞),20,서울특별시 광진구 구의동 546-3 구의공원(테크노마트 앞),37.53596878,127.09467316,광진구
544.0,광남중학교,20,서울특별시 광진구 광장동 561-15 광남중학교,37.54072952,127.10290527,광진구
546.0,잠실대교북단 교차로,8,서울특별시 광진구 자양동 722 잠실대교북단 교차로,37.53247833,127.08509064,광진구
548.0,자양나들목,20,서울특별시 광진구 자양동 738 자양나들목,37.5297699,127.07485962,광진구
549.0,아차산역 3번출구,10,서울특별시 광진구 구의동 96 아차산역 3번출구,37.55122375,127.08970642,광진구
550.0,서울시설공단 앞,15,서울특별시 성동구 마장동 610 서울시설공단 앞,37.57164001,127.03565979,성동구
551.0,구의삼성쉐르빌 앞,10,서울특별시 광진구 구의강변로 106 구의삼성쉐르빌 앞,37.54006195,127.09449768,광진구
552.0,대림아크로리버 앞,10,서울특별시 광진구 구의강변로 64 대림아크로리버 앞,37.53657913,127.0929718,광진구
553.0,중곡 성원APT 앞,10,서울특별시 광진구 동일로 459 중곡 성원APT 앞,37.57125473,127.07980347,광진구
555.0,구의3동주민센터,10,서울특별시 광진구 강변역로 17 구의3동주민센터,37.53784943,127.09217072,광진구
556.0,달맞이공원,20,서울특별시 성동구 금호동4가 367-1 달맞이공원,37.54205322,127.020401,성동구
557.0,도선동 주민센터 앞,10,서울특별시 성동구 무학로10길 6 도선동 주민센터 앞,37.56764221,127.0256958,성동구
558.0,성동광진 교육지원청 앞,20,서울특별시 성동구 고산자로 260 성동광진 교육지원청 앞,37.56460571,127.03652191,성동구
559.0,왕십리역 4번 출구 건너편,10,서울특별시 성동구 왕십리광장로 10-1 왕십리역 4번 출구 건너편,37.56109619,127.03679657,성동구
560.0,비전교회 앞,8,서울특별시 성동구 동일로 213 비전교회 앞,37.55120468,127.06893158,성동구
561.0,서울숲역 2번출구 앞,10,서울특별시 성동구 왕십리로 64 서울숲역 2번출구 앞,37.54281616,127.0446701,성동구
562.0,군자지하보도 앞,10,서울특별시 성동구 동일로 313 군자지하보도 앞,37.55924606,127.07341003,성동구
563.0,성동세무서 건너편,10,서울특별시 성동구 광나루로 302 성동세무서 건너편,37.5479126,127.06275177,성동구
564.0,금호역 3번출구,15,서울특별시 성동구 동호로 99 금호역 3번출구,37.54792786,127.01557159,성동구
565.0,옥수역 3번출구,20,서울특별시 성동구 한림말길 56 옥수역 3번출구,37.54136276,127.01766205,성동구
567.0,성수역 2번출구 앞,15,서울특별시 성동구 아차산로 113 성수역 2번출구 앞,37.54459,127.05708313,성동구
568.0,청계8가사거리 부근,10,서울특별시 동대문구 청계천로 417 청계8가사거리 부근,37.57110214,127.02355957,동대문구
569.0,응봉현대아파트 정류소,10,서울특별시 성동구 독서당로 381 응봉동현대아파트 정류소,37.54958344,127.03024292,성동구
571.0,어린이대공원역6번출구,20,서울특별시 광진구 군자로 74 어린이대공원역6번출구,37.54849625,127.07476044,광진구
572.0,국립정신 건강센터 앞,20,서울특별시 광진구 능동로 398 국립정신 건강센터 앞,37.5653801,127.0865097,광진구
573.0,구의문주차장 앞,10,서울특별시 광진구 능동로 216 구의문주차장 앞,37.54523087,127.08473206,광진구
574.0,아차산역4번출구,20,서울특별시 광진구 능동로 216 아차산역4번출구,37.55184937,127.08898163,광진구
575.0,중앙농협 중곡지점,10,서울특별시 광진구 용마산로 120 중앙농협 중곡지점,37.56429291,127.08693695,광진구
576.0,광나루역 3번 출구,10,서울특별시 광진구 아차산로 552 광나루역 3번 출구,37.54483032,127.10426331,광진구
577.0,광진청소년수련관,10,서울특별시 광진구 구천면로 2 광진청소년수련관,37.54654694,127.10613251,광진구
578.0,성동세무서 부근,8,서울특별시 성동구 광나루로 303-1 성동세무서 부근,37.54828644,127.06208801,성동구
579.0,마장역 4번출구,8,서울특별시 성동구 마장로 292-1 마장역 4번출구,37.56520462,127.04184723,성동구
580.0,신금호역 3번출구 뒤,6,서울특별시 성동구 무수막길 97 신금호역 3번출구 뒤,37.55449295,127.02021027,성동구
581.0,용답초등학교,13,서울특별시 성동구 용답25길 1 용답초등학교,37.56101227,127.05423737,성동구
582.0,경일중학교 앞,10,서울특별시 성동구 성수일로 27 경일중학교 앞,37.54317856,127.0490799,성동구
583.0,청계천 생태교실 앞,20,서울특별시 성동구 마장로39길 51 청계천 생태교실 앞,37.56797028,127.04689026,성동구
584.0,광진광장 교통섬,20,서울특별시 광진구 군자동 374-8 광진광장 교통섬,37.54782867,127.07263184,광진구
585.0,성수2가1동 공영주차장 인근,9,서울특별시 성동구 성수동2가 569-3 성수2가1동 공영주차장 인근,37.53680801,127.05548859,성동구
586.0,마장동 주민센터,10,서울특별시 성동구 마장로42길 14 마장동 주민센터,37.56594086,127.0453949,성동구
587.0,유니베라 앞,10,서울특별시 성동구 성수동2가 276-5 KEB하나은행 성수중앙지점,37.54541779,127.05264282,성동구
588.0,뚝섬 유원지역,15,서울특별시 광진구 능동로 10 뚝섬유원지역,37.53268814,127.06749725,광진구
589.0,성수역3번출구,8,서울특별시 성동구 아차산로 100 성수동2가 315-105,37.54415894,127.05665588,성동구
590.0,건국대학교 (입학정보관),20,서울특별시 광진구 능동로 120 입학정보관,37.53989029,127.07336426,광진구
591.0,건국대학교 (행정관),5,서울특별시 광진구 능동로 120 행정관,37.54277802,127.07537079,광진구
592.0,건국대학교 학생회관,30,서울특별시 광진구 능동로 120 학생회관,37.54191208,127.07763672,광진구
593.0,자양중앙나들목,5,서울특별시 광진구 자양강변길 301 광진구 자양2동 705,37.52858734,127.07787323,광진구
594.0,중랑물재생센터(서울새활용플라자),15,서울특별시 성동구 자동차시장길 49 중랑물재생센터,37.55836487,127.05690765,성동구
600.0,휘경2동 주민센터,10,서울특별시 동대문구 한천로 329 휘경2동 주민센터,37.58991241,127.06867981,동대문구
601.0,용신동주민센터,10,서울특별시 동대문구 용두동 65-25 용신동주민센터,37.57594681,127.03736115,동대문구
602.0,장안동 사거리,10,서울특별시 동대문구 장한로 25길 2 장안동 사거리,37.57217407,127.07138824,동대문구
604.0,답십리초등학교 옆 공원,15,서울특별시 동대문구 전농로3길 23 답십리초등학교 옆 공원,37.56965637,127.05596161,동대문구
605.0,신설동역8번출구,8,서울특별시 동대문구 천호대로 26 신설동역9번출구,37.57419968,127.02649689,동대문구
606.0,휘경공고앞,15,서울특별시 동대문구 겸재로 21 휘경공고앞,37.58462524,127.07028961,동대문구
607.0,신이문역 2번출구,10,서울특별시 동대문구 이문동186-1 신이문역 2번출구,37.60271072,127.06786346,동대문구
608.0,전농삼성아파트,10,서울특별시 동대문구 전농로 192 전농삼성아파트,37.58131027,127.05534363,동대문구
609.0,제기2교,20,서울특별시 동대문구 제기동122-388 제기2교,37.58779144,127.03736115,동대문구
610.0,동대문중 교차로,10,서울특별시 동대문구 답십리동 524-1 동대문중 교차로,37.57308578,127.05216217,동대문구
612.0,시립동부병원 앞 사거리,20,서울특별시 동대문구 용두동 237-10 시립동부병원 앞 사거리,37.57366562,127.03081512,동대문구
613.0,신설동역 10번출구 앞,10,서울특별시 동대문구 신설동 92-34 신설동역 10번출구 앞,37.57527161,127.02346802,동대문구
614.0,용두동 사거리,20,서울특별시 동대문구 용두동 237-10 용두동 사거리,37.57768631,127.03101349,동대문구
615.0,용두동 레미안허브리츠아파트 앞,20,서울특별시 동대문구 용두동 696-13 용두동 레미안허브리츠아파트 앞,37.57638168,127.03511047,동대문구
616.0,서울시립대 앞,20,서울특별시 동대문구 전농동 135-5 시립대 앞,37.58256149,127.05436707,동대문구
617.0,청솔우성아파트 앞,20,서울특별시 동대문구 답십리동 94-2 청솔우성아파트 앞,37.57420349,127.05769348,동대문구
621.0,동대문중학교 옆,13,서울특별시 동대문구 사가정로 62 동대문중학교 옆(버스정류장 부근),37.57471848,127.0533905,동대문구
622.0,전농사거리 교통섬,15,서울특별시 동대문구 사가정로 119 전농사거리 교통섬(전농서적 앞),37.57779312,127.05783081,동대문구
623.0,서울시립대 정문 앞,20,서울특별시 동대문구 서울시립대로 161 서울시립대 정문 앞(시더프라자빌딩 앞),37.58369827,127.0538559,동대문구
624.0,전농동 동아아파트 앞,10,서울특별시 동대문구 서울시립대로 31 전농동 동아아파트 앞(T-World 앞 보도),37.57418823,127.04589081,동대문구
625.0,답십리초등학교 앞(현대시장 옆),9,서울특별시 동대문구 전농로 34 답십리초등학교 앞(현대시장 옆),37.56819153,127.05717468,동대문구
626.0,군자교 서측 녹지대,10,서울특별시 동대문구 장한로6길 95 군자교녹지대 동측 앞,37.56115341,127.07096863,동대문구
627.0,장안동삼거리 교통섬,10,서울특별시 동대문구 사가정로 240 장안동삼거리 교통섬,37.57863235,127.07190704,동대문구
630.0,동대문구 보건소,15,서울특별시 동대문구 천호대로 145 동대문구 보건소,37.57485199,127.04030609,동대문구
631.0,답십리역 1번출구,15,서울특별시 동대문구 천호대로 269 답십리역 1번출구,37.5681839,127.05127716,동대문구
633.0,청량리 기업은행 앞,8,서울특별시 동대문구 홍릉로 1 청량리 기업은행 앞,37.58040619,127.04482269,동대문구
634.0,외국어대 정문 앞,20,서울특별시 동대문구 이문로 107 외국어대 정문 앞,37.59601974,127.05982971,동대문구
635.0,시조사 앞 (청량고정문 옆),12,서울특별시 동대문구 이문로1길 11 시조사 앞 (청량고정문 옆),37.58751678,127.05277252,동대문구
636.0,세종대왕기념관 교차로,9,서울특별시 동대문구 회기로 56 세종대왕기념관 교차로,37.59090042,127.04258728,동대문구
637.0,KAIST 경영대학 앞,10,서울특별시 동대문구 회기로 85 KAIST 경영대학 앞,37.59161377,127.04579163,동대문구
638.0,서울시립대 정보기술관,20,서울특별시 동대문구 한천로43길 12-14 서울시립대 정보기술관,37.58300781,127.06097412,동대문구
639.0,서울시립대 후문,14,서울특별시 동대문구 한천로43길 12-14 서울시립대 후문,37.58519745,127.06095123,동대문구
640.0,KEB하나은행 청량리역지점,6,서울특별시 동대문구 왕산로 205 KEB하나은행 청량리역지점,37.58245468,127.04449463,동대문구
641.0,용두역 4번출구,10,서울특별시 동대문구 청계천로 563 용두역 4번출구,37.57375336,127.03853607,동대문구
642.0,신답역 사거리,7,서울특별시 동대문구 천호대로 231 신답역 빵굼터 앞,37.5701561,127.04858398,동대문구
643.0,동대문구민체육센터 (육교아래),10,서울특별시 동대문구 장안벚꽃로 77 동대문구민체육센터 (육교아래),37.56697083,127.07441711,동대문구
646.0,장한평역 1번출구 (국민은행앞),10,서울특별시 동대문구 천호대로 405 장한평역 1번출구 (국민은행앞),37.56186676,127.06437683,동대문구
647.0,신이문역 1번출구,10,서울특별시 동대문구 신이문로 44 신이문역 1번출구,37.60279846,127.06726837,동대문구
648.0,장안동위더스빌옆,15,서울특별시 동대문구 한천로 42 장안동위더스빌옆,37.56669998,127.06242371,동대문구
650.0,중랑교사거리,20,서울특별시 동대문구 망우로 131 중랑교사거리,37.59153366,127.06774139,동대문구
651.0,우리은행청량리지점앞,10,서울특별시 동대문구 왕산로 239 우리은행청량리지점앞,37.58274841,127.04827881,동대문구
652.0,답십리 래미안엘파인아파트 입구,20,서울특별시 동대문구 사가정로 190 답십리 래미안엘파인아파트 입구,37.57653046,127.06594086,동대문구
654.0,전농동 텃골공원,10,서울특별시 동대문구 사가정로 65 전농동 텃골공원,37.57762146,127.05210876,동대문구
656.0,영휘원 교차로,10,서울특별시 동대문구 홍릉로 78-1 영휘원 교차로,37.58723831,127.0431366,동대문구
657.0,동대문롯데캐슬아파트 앞,13,서울특별시 동대문구 답십리로23길 30 동대문롯데캐슬아파트 앞,37.57575989,127.04837036,동대문구
658.0,촬영소 사거리,10,서울특별시 동대문구 답십리로 233 촬영소 사거리,37.57294846,127.06614685,동대문구
659.0,제기역1번출구,15,서울특별시 동대문구 왕산로 87 제기역1번출구,37.57835007,127.03338623,동대문구
660.0,동의보감타워,10,서울특별시 동대문구 왕산로 128 동의보감타워,37.57799911,127.03762817,동대문구
661.0,경희대학교 청운관,10,서울특별시 동대문구 경희대로 26 경희대학교 청운관,37.59460068,127.05196381,동대문구
663.0,외대앞역 4번출구,10,서울특별시 동대문구 휘경로14가길 31 외대앞역 4번출구,37.59489059,127.06302643,동대문구
700.0,KB국민은행 염창역 지점 앞,20,서울특별시 양천구 목동 559 KB국민은행 염창역 지점 앞,37.5468483,126.87277222,양천구
701.0,목동사거리 부근,8,서울특별시 양천구 목동 813 목동사거리 부근,37.53280258,126.86392975,양천구
702.0,목4동주민센터 옆,16,서울특별시 양천구 목동 904-3 목4동주민센터 옆,37.53254318,126.86872864,양천구
